Upload	Ul_time	Ul_SINR(db)	Ul_tbSize	Download	Dl_Time	DL_SINR(db)	DL_tbsize
UL	9,8508	34,8723	2126	DL	9,8328	35,9094	2126
UL	9,8508	35,691	2126	DL	9,8328	35,0809	2126
UL	9,8608	36,0346	2126	DL	9,8428	34,996	2126
UL	9,8608	35,503	2126	DL	9,8428	35,6222	2126
UL	9,8708	34,8146	2126	DL	9,8528	36,0157	2126
UL	9,8708	34,9852	2126	DL	9,8528	35,2638	2126
UL	9,8808	35,0745	2126	DL	9,8628	34,9425	2126
UL	9,8808	29,4543	2126	DL	9,8628	29,4373	2126
UL	9,8908	39,6665	2126	DL	9,8728	39,9146	2126
UL	9,8908	35,1631	2126	DL	9,8728	34,9684	2126
UL	9,9008	34,2286	2126	DL	9,8828	35,3581	2126
UL	9,9008	34,8602	2126	DL	9,8828	34,939	2126
UL	9,9108	34,6072	2126	DL	9,8928	34,1305	2126
UL	9,9108	34,5277	2126	DL	9,8928	34,5098	2126
UL	9,9208	34,9945	2126	DL	9,9028	34,8822	2126
UL	9,9208	34,9542	2126	DL	9,9028	34,7251	2126
UL	9,9308	34,9181	2126	DL	9,9128	35,0162	2126
UL	9,9308	35,2718	2126	DL	9,9128	35,113	2126
UL	9,9408	34,5159	2126	DL	9,9228	35,0388	2126
UL	9,9408	29,9506	2126	DL	9,9228	29,9164	2126
UL	9,9508	39,9457	2126	DL	9,9328	39,7937	2126
UL	9,9508	34,5258	2126	DL	9,9328	35,0295	2126
UL	9,9608	34,4864	2126	DL	9,9428	34,6462	2126
UL	9,9608	34,9533	2126	DL	9,9428	34,237	2126
UL	9,9708	35,3588	2126	DL	9,9528	34,2691	2126
UL	9,9708	35,3517	2126	DL	9,9528	34,9169	2126
UL	9,9808	35,7173	2126	DL	9,9628	35,2482	2126
UL	9,9808	35,9885	2126	DL	9,9628	35,4042	2126
UL	9,9908	36,8415	2126	DL	9,9728	35,5444	2126
UL	9,9908	36,5545	2126	DL	9,9728	36,0625	2126
				DL	9,9828	37,211	2126
				DL	9,9828	41,1977	2126
				DL	9,9928	36,0574	2126
				DL	9,9928	41,0666	2126
